label,机器名,业务IP,归属系统,归属微服务,系统级别,进程,规格,机房,网络区域,芯片架构,最高CPU利用率,最高内存利用率,CPU利用率(>20%)时间占比,CPU利用率(>30%)时间占比,创建/变更时间
0-平,szb-oa-MGR-kzx-0005,10.8.2.40,OA,MGR,B,MGR,16C64G,szb,OA,C86,0.86,0.38,0.08,0.04,2020/4/14
1-升CPU,hfa-oa-Nginx-kzx-0001,10.1.3.18,OA,Nginx,B,Nginx,2C4G,hfa,AG,C86,0.9,0.16,0.28,0.08,2020/8/20
0-平,hfa-oa-Nginx-kzx-0002,10.1.3.123,OA,Nginx,B,Nginx,2C4G,hfa,AG,C86,0.25,0.39,0.24,0,2020/2/5
3-升CPU内存,sza-oa-Nginx-kzx-0001,10.1.1.62,OA,Nginx,B,Nginx,8C32G,sza,AG,C86,0.93,0.99,0.66,0.4,2020/6/25
1-升CPU,sza-oa-Nginx-kzx-0002,10.1.1.12,OA,Nginx,B,Nginx,8C32G,sza,AG,C86,0.66,0.34,0.38,0.1,2020/7/26
6-降CPU内存,szb-oa-Nginx-kzx-0001,10.1.2.226,OA,Nginx,B,Nginx,8C32G,szb,AG,x86,0.25,0.21,0.09,0,2020/3/9
6-降CPU内存,szb-oa-Nginx-kzx-0002,10.1.2.154,OA,Nginx,B,Nginx,8C32G,szb,AG,x86,0.26,0.26,0.16,0,2020/9/19
6-降CPU内存,hfa-oa-apply-kzx-0001,10.2.3.201,OA,apply,B,apply,8C16G,hfa,SCYW,C86,0.15,0.44,0,0,2020/1/27
6-降CPU内存,hfa-oa-apply-kzx-0002,10.2.3.38,OA,apply,B,apply,8C16G,hfa,SCYW,C86,0.17,0.18,0,0,2020/8/2
1-升CPU,sza-oa-apply-kzx-0001,10.2.1.62,OA,apply,B,apply,8C32G,sza,SCYW,ARM,0.96,0.7,0.63,0.57,2020/11/6
1-升CPU,sza-oa-apply-kzx-0002,10.2.1.95,OA,apply,B,apply,8C32G,sza,SCYW,ARM,0.74,0.56,0.39,0.15,2020/6/17
6-降CPU内存,szb-oa-apply-kzx-0001,10.2.2.244,OA,apply,B,apply,8C32G,szb,SCYW,x86,0.14,0.45,0,0,2020/3/5
6-降CPU内存,szb-oa-apply-kzx-0002,10.2.2.87,OA,apply,B,apply,8C32G,szb,SCYW,x86,0.12,0.5,0,0,2020/1/22
1-升CPU,hfa-oa-approval-kzx-0001,10.2.3.197,OA,approval,B,approval,2C4G,hfa,SCYW,ARM,0.83,0.22,0.14,0.08,2020/6/1
0-平,hfa-oa-approval-kzx-0002,10.2.3.179,OA,approval,B,approval,2C4G,hfa,SCYW,ARM,0.19,0.6,0,0,2020/2/2
1-升CPU,sza-oa-approval-kzx-0001,10.2.1.224,OA,approval,B,approval,2C4G,sza,SCYW,x86,1,0.66,0.99,0.52,2020/12/20
1-升CPU,sza-oa-approval-kzx-0002,10.2.1.160,OA,approval,B,approval,2C4G,sza,SCYW,x86,0.59,0.52,0.22,0.1,2020/1/7
1-升CPU,szb-oa-approval-kzx-0001,10.2.2.165,OA,approval,B,approval,2C4G,szb,SCYW,ARM,0.61,0.36,0.07,0.03,2020/3/16
0-平,szb-oa-approval-kzx-0002,10.2.2.176,OA,approval,B,approval,2C4G,szb,SCYW,ARM,0.1,0.38,0,0,2020/1/6
1-升CPU,hfa-oa-contract-kzx-0001,10.8.3.167,OA,contract,B,contract,4C16G,hfa,OA,x86,0.84,0.39,0.26,0.11,2020/11/10
6-降CPU内存,hfa-oa-contract-kzx-0002,10.8.3.80,OA,contract,B,contract,4C16G,hfa,OA,x86,0.15,0.36,0,0,2020/4/19
1-升CPU,sza-oa-contract-kzx-0001,10.8.1.105,OA,contract,B,contract,8C16G,sza,OA,C86,0.93,0.1,0.47,0.13,2020/6/23
1-升CPU,sza-oa-contract-kzx-0002,10.8.1.104,OA,contract,B,contract,8C16G,sza,OA,C86,0.69,0.8,0.46,0.02,2020/6/13
6-降CPU内存,szb-oa-contract-kzx-0001,10.8.2.98,OA,contract,B,contract,8C16G,szb,OA,C86,0.42,0.1,0.52,0.34,2020/12/13
6-降CPU内存,szb-oa-contract-kzx-0002,10.8.2.148,OA,contract,B,contract,8C16G,szb,OA,C86,0.29,0.13,0.04,0,2020/5/20
6-降CPU内存,hfa-oa-ehr-kzx-0001,10.1.3.80,OA,ehr,B,ehr,4C8G,hfa,AG,C86,0.15,0.3,0,0,2020/10/21
6-降CPU内存,hfa-oa-ehr-kzx-0002,10.1.3.21,OA,ehr,B,ehr,4C8G,hfa,AG,C86,0.22,0.11,0.2,0,2020/7/15
4-降CPU,sza-oa-ehr-kzx-0001,10.1.1.248,OA,ehr,B,ehr,16C64G,sza,AG,x86,0.76,0.78,0.46,0.36,2020/5/27
5-降内存,sza-oa-ehr-kzx-0002,10.1.1.215,OA,ehr,B,ehr,16C64G,sza,AG,x86,0.45,0.64,0.33,0.26,2020/3/23
4-降CPU,szb-oa-ehr-kzx-0001,10.1.2.52,OA,ehr,B,ehr,16C64G,szb,AG,C86,0.57,0.28,0.04,0.02,2020/5/11
1-升CPU,szb-oa-ehr-kzx-0002,10.1.2.218,OA,ehr,B,ehr,16C64G,szb,AG,C86,0.73,0.52,0.4,0.17,2020/4/4
5-降内存,hfa-oa-gateway-kzx-0001,10.1.3.13,OA,gateway,B,gateway,2C8G,hfa,AG,C86,0.22,0.48,0.2,0,2020/5/21
5-降内存,hfa-oa-gateway-kzx-0002,10.1.3.113,OA,gateway,B,gateway,2C8G,hfa,AG,C86,0.19,0.23,0,0,2020/4/10
1-升CPU,sza-oa-gateway-kzx-0001,10.1.1.189,OA,gateway,B,gateway,4C8G,sza,AG,x86,0.91,0.74,0.89,0.45,2020/9/21
3-升CPU内存,sza-oa-gateway-kzx-0002,10.1.1.164,OA,gateway,B,gateway,4C8G,sza,AG,x86,0.68,0.82,0.43,0.39,2020/11/23
6-降CPU内存,szb-oa-gateway-kzx-0001,10.1.2.23,OA,gateway,B,gateway,4C8G,szb,AG,C86,0.38,0.29,0.18,0.05,2020/10/9
5-降内存,szb-oa-gateway-kzx-0002,10.1.2.137,OA,gateway,B,gateway,4C8G,szb,AG,C86,0.11,0.58,0,0,2020/7/11
0-平,hfa-oa-ha-kzx-0001,10.7.3.186,OA,ha,B,ha,2C4G,hfa,HXYW,C86,0.11,0.21,0,0,2020/11/27
0-平,hfa-oa-ha-kzx-0002,10.7.3.212,OA,ha,B,ha,2C4G,hfa,HXYW,C86,0.27,0.85,0.1,0,2020/5/14
3-升CPU内存,sza-oa-ha-kzx-0001,10.7.1.176,OA,ha,B,ha,2C4G,sza,HXYW,ARM,0.71,0.89,0.6,0.41,2020/1/26
1-升CPU,sza-oa-ha-kzx-0002,10.7.1.222,OA,ha,B,ha,2C4G,sza,HXYW,ARM,0.62,0.31,0.55,0.21,2020/5/11
0-平,szb-oa-ha-kzx-0001,10.7.2.32,OA,ha,B,ha,2C4G,szb,HXYW,x86,0.46,0.41,0.19,0.07,2020/8/7
0-平,szb-oa-ha-kzx-0002,10.7.2.172,OA,ha,B,ha,2C4G,szb,HXYW,x86,0.41,0.54,0.05,0.02,2020/6/17
1-升CPU,hfa-oa-jbpm-kzx-0001,10.3.3.99,OA,jbpm,B,jbpm,4C8G,hfa,KFCS,C86,0.7,0.3,0.01,0,2020/6/22
0-平,hfa-oa-jbpm-kzx-0002,10.3.3.56,OA,jbpm,B,jbpm,4C8G,hfa,KFCS,C86,0.44,0.7,0.01,0,2020/5/27
1-升CPU,sza-oa-jbpm-kzx-0001,10.3.1.128,OA,jbpm,B,jbpm,8C16G,sza,KFCS,ARM,0.73,0.73,0.53,0.31,2020/7/15
6-降CPU内存,sza-oa-jbpm-kzx-0002,10.3.1.160,OA,jbpm,B,jbpm,8C16G,sza,KFCS,ARM,0.31,0.83,0.21,0.17,2020/4/28
0-平,szb-oa-jbpm-kzx-0001,10.3.2.143,OA,jbpm,B,jbpm,8C16G,szb,KFCS,ARM,0.28,0.58,0.58,0,2020/4/24
4-降CPU,szb-oa-jbpm-kzx-0002,10.3.2.159,OA,jbpm,B,jbpm,8C16G,szb,KFCS,ARM,0.13,0.78,0,0,2020/4/7
0-平,hfa-oa-msg-kzx-0001,10.7.3.96,OA,msg,B,msg,2C4G,hfa,HXYW,x86,0.37,0.55,0.07,0.03,2020/5/18
0-平,hfa-oa-msg-kzx-0002,10.7.3.177,OA,msg,B,msg,2C4G,hfa,HXYW,x86,0.39,0.23,0.11,0.07,2020/6/9
3-升CPU内存,sza-oa-msg-kzx-0001,10.7.1.14,OA,msg,B,msg,8C16G,sza,HXYW,C86,0.35,0.9,0.96,0.61,2020/9/10
3-升CPU内存,sza-oa-msg-kzx-0002,10.7.1.55,OA,msg,B,msg,8C16G,sza,HXYW,C86,0.97,0.9,0.18,0.04,2020/1/27
1-升CPU,szb-oa-msg-kzx-0001,10.7.2.212,OA,msg,B,msg,8C16G,szb,HXYW,ARM,0.91,0.29,0.17,0.08,2020/5/6
3-升CPU内存,szb-oa-msg-kzx-0002,10.7.2.226,OA,msg,B,msg,8C16G,szb,HXYW,ARM,0.29,0.62,0.23,0,2020/12/12
1-升CPU,hfa-oa-news-kzx-0001,10.3.3.39,OA,news,B,news,2C8G,hfa,KFCS,C86,0.9,0.24,0.3,0.07,2020/7/18
5-降内存,hfa-oa-news-kzx-0002,10.3.3.181,OA,news,B,news,2C8G,hfa,KFCS,C86,0.16,0.23,0,0,2020/3/19
1-升CPU,sza-oa-news-kzx-0001,10.3.1.179,OA,news,B,news,4C16G,sza,KFCS,x86,0.95,0.79,0.77,0.65,2020/6/1
1-升CPU,sza-oa-news-kzx-0002,10.3.1.163,OA,news,B,news,4C16G,sza,KFCS,x86,0.66,0.64,0.4,0.27,2020/4/14
4-降CPU,sza-oa-news-kzx-0003,10.3.1.47,OA,news,B,news,4C16G,sza,KFCS,x86,0.22,0.72,0.23,0,2020/6/7
1-升CPU,sza-oa-news-kzx-0004,10.3.1.172,OA,news,B,news,4C16G,sza,KFCS,x86,0.69,0.68,0.22,0.11,2020/4/1
3-升CPU内存,sza-oa-news-kzx-0005,10.3.1.132,OA,news,B,news,4C16G,sza,KFCS,x86,0.62,0.92,0.4,0.25,2020/3/11
6-降CPU内存,szb-oa-news-kzx-0001,10.3.2.72,OA,news,B,news,4C16G,szb,KFCS,x86,0.15,0.49,0,0,2020/12/14
1-升CPU,szb-oa-news-kzx-0002,10.3.2.112,OA,news,B,news,4C16G,szb,KFCS,x86,0.22,0.54,0.18,0,2020/7/20
6-降CPU内存,szb-oa-news-kzx-0003,10.3.2.108,OA,news,B,news,4C16G,szb,KFCS,x86,0.19,0.24,0,0,2020/8/20
6-降CPU内存,szb-oa-news-kzx-0004,10.3.2.55,OA,news,B,news,4C16G,szb,KFCS,x86,0.33,0.27,0.2,0.09,2020/11/13
1-升CPU,szb-oa-news-kzx-0005,10.3.2.51,OA,news,B,news,4C16G,szb,KFCS,x86,0.77,0.17,0.18,0.1,2020/3/25
3-升CPU内存,hfa-oa-salary-kzx-0001,10.7.3.117,OA,salary,B,salary,2C4G,hfa,HXYW,ARM,0.69,0.89,0.24,0.13,2020/12/17
0-平,hfa-oa-salary-kzx-0002,10.7.3.71,OA,salary,B,salary,2C4G,hfa,HXYW,ARM,0.1,0.59,0,0,2020/4/25
1-升CPU,sza-oa-salary-kzx-0001,10.7.1.239,OA,salary,B,salary,2C4G,sza,HXYW,ARM,0.8,0.64,0.69,0.38,2020/4/6
1-升CPU,sza-oa-salary-kzx-0002,10.7.1.236,OA,salary,B,salary,2C4G,sza,HXYW,ARM,0.72,0.38,0.02,0.01,2020/11/18
0-平,szb-oa-salary-kzx-0001,10.7.2.233,OA,salary,B,salary,2C4G,szb,HXYW,C86,0.36,0.4,0.1,0.05,2020/7/27
0-平,szb-oa-salary-kzx-0002,10.7.2.16,OA,salary,B,salary,2C4G,szb,HXYW,C86,0.3,0.1,0.33,0.16,2020/5/4
6-降CPU内存,hfa-oa-web-kzx-0001,10.1.3.121,OA,web,B,web,8C16G,hfa,AG,x86,0.25,0.12,0.48,0,2020/11/9
6-降CPU内存,hfa-oa-web-kzx-0002,10.1.3.4,OA,web,B,web,8C16G,hfa,AG,x86,0.25,0.31,0.32,0,2020/9/12
0-平,sza-oa-web-kzx-0001,10.1.1.26,OA,web,B,web,16C64G,sza,AG,C86,0.89,0.64,0.69,0.47,2020/5/23
4-降CPU,sza-oa-web-kzx-0002,10.1.1.33,OA,web,B,web,16C64G,sza,AG,C86,0.69,0.71,0.66,0.44,2020/8/14
4-降CPU,szb-oa-web-kzx-0001,10.1.2.203,OA,web,B,web,16C64G,szb,AG,C86,0.17,0.7,0,0,2020/1/9
6-降CPU内存,szb-oa-web-kzx-0002,10.1.2.235,OA,web,B,web,16C64G,szb,AG,C86,0.23,0.3,0.12,0,2020/9/17
3-升CPU内存,bja-pay-AE-kzx-0001,10.1.4.35,PAY,AE,A,AE,2C4G,bja,AG,x86,0.82,0.86,0.57,0.11,2020/11/22
2-升内存,bja-pay-AE-kzx-0002,10.1.4.98,PAY,AE,A,AE,2C4G,bja,AG,x86,0.32,0.63,0.41,0.28,2020/6/9
1-升CPU,bja-pay-AE-kzx-0003,10.1.4.13,PAY,AE,A,AE,2C4G,bja,AG,x86,0.83,0.5,0.42,0.28,2020/1/23
1-升CPU,bjb-pay-AE-kzx-0001,10.1.5.34,PAY,AE,A,AE,2C4G,bjb,AG,ARM,0.59,0.2,0.01,0,2020/6/12
0-平,bjb-pay-AE-kzx-0002,10.1.5.208,PAY,AE,A,AE,2C4G,bjb,AG,ARM,0.28,0.33,0.49,0,2020/10/16
1-升CPU,bjb-pay-AE-kzx-0003,10.1.5.192,PAY,AE,A,AE,2C4G,bjb,AG,ARM,0.74,0.5,0.08,0.04,2020/12/10
1-升CPU,hfa-pay-AE-kzx-0001,10.1.3.175,PAY,AE,A,AE,2C4G,hfa,AG,ARM,0.92,0.26,0.26,0.18,2020/8/16
0-平,hfa-pay-AE-kzx-0002,10.1.3.224,PAY,AE,A,AE,2C4G,hfa,AG,ARM,0.17,0.24,0,0,2020/7/28
0-平,hfa-pay-AE-kzx-0003,10.1.3.98,PAY,AE,A,AE,2C4G,hfa,AG,ARM,0.13,0.35,0,0,2020/8/18
1-升CPU,bja-pay-JCB-kzx-0001,10.1.4.154,PAY,JCB,A,JCB,16C64G,bja,AG,C86,0.9,0.81,0.74,0.69,2020/9/3
6-降CPU内存,bja-pay-JCB-kzx-0002,10.1.4.230,PAY,JCB,A,JCB,16C64G,bja,AG,C86,0.23,0.43,0.29,0,2020/2/22
1-升CPU,bjb-pay-JCB-kzx-0001,10.1.5.233,PAY,JCB,A,JCB,16C64G,bjb,AG,C86,0.79,0.72,0.2,0.09,2020/2/4
6-降CPU内存,bjb-pay-JCB-kzx-0002,10.1.5.59,PAY,JCB,A,JCB,16C64G,bjb,AG,C86,0.11,0.13,0,0,2020/9/15
2-升内存,hfa-pay-JCB-kzx-0001,10.1.3.60,PAY,JCB,A,JCB,16C32G,hfa,AG,ARM,0.31,0.68,0.5,0.02,2020/6/19
6-降CPU内存,hfa-pay-JCB-kzx-0002,10.1.3.125,PAY,JCB,A,JCB,16C32G,hfa,AG,ARM,0.45,0.25,0.08,0.04,2020/6/18
0-平,bja-pay-MASTER-kzx-0001,10.1.4.64,PAY,MASTER,A,MASTER,32C64G,bja,AG,x86,0.82,0.75,0.61,0.46,2020/4/22
4-降CPU,bja-pay-MASTER-kzx-0002,10.1.4.219,PAY,MASTER,A,MASTER,32C64G,bja,AG,x86,0.5,0.83,0.08,0.04,2020/10/5
6-降CPU内存,bjb-pay-MASTER-kzx-0001,10.1.5.101,PAY,MASTER,A,MASTER,32C64G,bjb,AG,ARM,0.21,0.34,0.03,0,2020/12/10
0-平,bjb-pay-MASTER-kzx-0002,10.1.5.90,PAY,MASTER,A,MASTER,32C64G,bjb,AG,ARM,0.24,0.53,0.21,0,2020/12/9
5-降内存,hfa-pay-MASTER-kzx-0001,10.1.3.209,PAY,MASTER,A,MASTER,32C64G,hfa,AG,C86,0.95,0.3,0.8,0.04,2020/2/11
6-降CPU内存,hfa-pay-MASTER-kzx-0002,10.1.3.166,PAY,MASTER,A,MASTER,32C64G,hfa,AG,C86,0.27,0.17,0.2,0,2020/4/7
1-升CPU,bja-pay-MGR-kzx-0001,10.1.4.82,PAY,MGR,A,MGR,4C8G,bja,AG,ARM,1,0.78,0.79,0.61,2020/5/16
3-升CPU内存,bja-pay-MGR-kzx-0002,10.1.4.154,PAY,MGR,A,MGR,4C8G,bja,AG,ARM,0.55,0.92,0.59,0.2,2020/4/26
6-降CPU内存,bjb-pay-MGR-kzx-0001,10.1.5.61,PAY,MGR,A,MGR,4C8G,bjb,AG,C86,0.43,0.31,0.3,0.08,2020/11/12
1-升CPU,bjb-pay-MGR-kzx-0002,10.1.5.18,PAY,MGR,A,MGR,4C8G,bjb,AG,C86,0.52,0.3,0.11,0.1,2020/11/9
6-降CPU内存,hfa-pay-MGR-kzx-0001,10.1.3.13,PAY,MGR,A,MGR,4C8G,hfa,AG,ARM,0.34,0.19,0.36,0.24,2020/1/14
5-降内存,hfa-pay-MGR-kzx-0002,10.1.3.205,PAY,MGR,A,MGR,4C8G,hfa,AG,ARM,0.18,0.59,0,0,2020/9/27
1-升CPU,bja-pay-NUCC-kzx-0001,10.2.4.153,PAY,NUCC,A,NUCC,4C8G,bja,SCYW,x86,0.62,0.46,0.59,0.26,2020/3/26
6-降CPU内存,bja-pay-NUCC-kzx-0002,10.2.4.103,PAY,NUCC,A,NUCC,4C8G,bja,SCYW,x86,0.37,0.91,0.41,0.03,2020/5/28
1-升CPU,bjb-pay-NUCC-kzx-0001,10.2.5.191,PAY,NUCC,A,NUCC,4C8G,bjb,SCYW,ARM,1,0.11,0.31,0.19,2020/7/3
1-升CPU,bjb-pay-NUCC-kzx-0002,10.2.5.218,PAY,NUCC,A,NUCC,4C8G,bjb,SCYW,ARM,0.97,0.33,0.1,0.05,2020/3/24
0-平,hfa-pay-NUCC-kzx-0001,10.2.3.38,PAY,NUCC,A,NUCC,2C4G,hfa,SCYW,x86,0.39,0.46,0.2,0.04,2020/3/5
0-平,hfa-pay-NUCC-kzx-0002,10.2.3.175,PAY,NUCC,A,NUCC,2C4G,hfa,SCYW,x86,0.26,0.26,0.17,0,2020/7/9
3-升CPU内存,bja-pay-Nginx-kzx-0001,10.6.4.16,PAY,Nginx,A,Nginx,4C16G,bja,WEB,C86,0.84,1,0.25,0.13,2020/2/12
1-升CPU,bja-pay-Nginx-kzx-0002,10.6.4.229,PAY,Nginx,A,Nginx,4C16G,bja,WEB,C86,0.57,0.61,0.35,0.21,2020/6/19
4-降CPU,bjb-pay-Nginx-kzx-0001,10.6.5.220,PAY,Nginx,A,Nginx,4C16G,bjb,WEB,C86,0.17,0.81,0,0,2020/7/16
6-降CPU内存,bjb-pay-Nginx-kzx-0002,10.6.5.243,PAY,Nginx,A,Nginx,4C16G,bjb,WEB,C86,0.3,0.45,0.14,0.06,2020/2/10
6-降CPU内存,hfa-pay-Nginx-kzx-0001,10.6.3.227,PAY,Nginx,A,Nginx,4C8G,hfa,WEB,ARM,0.19,0.15,0,0,2020/2/7
1-升CPU,hfa-pay-Nginx-kzx-0002,10.6.3.233,PAY,Nginx,A,Nginx,4C8G,hfa,WEB,ARM,0.53,0.17,0.19,0.02,2020/4/20
3-升CPU内存,bja-pay-Redis-kzx-0001,10.2.4.243,PAY,Redis,A,Redis,2C8G,bja,SCYW,C86,0.85,0.92,0.81,0.63,2020/11/3
5-降内存,bja-pay-Redis-kzx-0002,10.2.4.9,PAY,Redis,A,Redis,2C8G,bja,SCYW,C86,0.42,0.46,0.51,0.4,2020/6/26
1-升CPU,bja-pay-Redis-kzx-0003,10.2.4.247,PAY,Redis,A,Redis,2C8G,bja,SCYW,C86,0.74,0.53,0.35,0.16,2020/9/4
1-升CPU,bja-pay-Redis-kzx-0004,10.2.4.208,PAY,Redis,A,Redis,2C8G,bja,SCYW,C86,0.66,0.35,0.77,0.47,2020/12/3
0-平,bja-pay-Redis-kzx-0005,10.2.4.106,PAY,Redis,A,Redis,2C8G,bja,SCYW,C86,0.28,0.67,0.26,0,2020/7/3
1-升CPU,bja-pay-Redis-kzx-0006,10.2.4.26,PAY,Redis,A,Redis,2C8G,bja,SCYW,C86,0.78,0.51,0.15,0.06,2020/8/1
5-降内存,bjb-pay-Redis-kzx-0001,10.2.5.38,PAY,Redis,A,Redis,2C8G,bjb,SCYW,x86,0.42,0.18,0.19,0.02,2020/8/27
5-降内存,bjb-pay-Redis-kzx-0002,10.2.5.134,PAY,Redis,A,Redis,2C8G,bjb,SCYW,x86,0.11,0.15,0,0,2020/8/8
5-降内存,bjb-pay-Redis-kzx-0003,10.2.5.60,PAY,Redis,A,Redis,2C8G,bjb,SCYW,x86,0.28,0.33,0.59,0,2020/4/8
5-降内存,bjb-pay-Redis-kzx-0004,10.2.5.238,PAY,Redis,A,Redis,2C8G,bjb,SCYW,x86,0.27,0.25,0.19,0,2020/10/17
1-升CPU,bjb-pay-Redis-kzx-0005,10.2.5.69,PAY,Redis,A,Redis,2C8G,bjb,SCYW,x86,0.73,0.19,0.63,0.19,2020/8/16
5-降内存,bjb-pay-Redis-kzx-0006,10.2.5.201,PAY,Redis,A,Redis,2C8G,bjb,SCYW,x86,0.25,0.45,0.73,0,2020/2/9
0-平,hfa-pay-Redis-kzx-0001,10.2.3.162,PAY,Redis,A,Redis,2C4G,hfa,SCYW,C86,0.22,0.85,0.25,0,2020/12/13
1-升CPU,hfa-pay-Redis-kzx-0002,10.2.3.178,PAY,Redis,A,Redis,2C4G,hfa,SCYW,C86,0.62,0.59,0.44,0.2,2020/3/28
1-升CPU,hfa-pay-Redis-kzx-0003,10.2.3.63,PAY,Redis,A,Redis,2C4G,hfa,SCYW,C86,0.2,1,0.09,0,2020/4/3
3-升CPU内存,hfa-pay-Redis-kzx-0004,10.2.3.112,PAY,Redis,A,Redis,2C4G,hfa,SCYW,C86,0.24,0.93,0.01,0,2020/8/13
1-升CPU,hfa-pay-Redis-kzx-0005,10.2.3.198,PAY,Redis,A,Redis,2C4G,hfa,SCYW,C86,0.85,0.41,0.15,0.03,2020/2/19
0-平,hfa-pay-Redis-kzx-0006,10.2.3.2,PAY,Redis,A,Redis,2C4G,hfa,SCYW,C86,0.18,0.62,0,0,2020/4/1
3-升CPU内存,bja-pay-UnionPAY-kzx-0001,10.1.4.171,PAY,UnionPAY,A,UnionPAY,4C16G,bja,AG,C86,0.74,1,0.67,0.19,2020/3/22
6-降CPU内存,bja-pay-UnionPAY-kzx-0002,10.1.4.119,PAY,UnionPAY,A,UnionPAY,4C16G,bja,AG,C86,0.42,0.18,0.21,0.04,2020/2/3
6-降CPU内存,bjb-pay-UnionPAY-kzx-0001,10.1.5.223,PAY,UnionPAY,A,UnionPAY,4C16G,bjb,AG,x86,0.14,0.14,0,0,2020/6/12
6-降CPU内存,bjb-pay-UnionPAY-kzx-0002,10.1.5.13,PAY,UnionPAY,A,UnionPAY,4C16G,bjb,AG,x86,0.17,0.27,0,0,2020/2/7
4-降CPU,hfa-pay-UnionPAY-kzx-0001,10.1.3.1,PAY,UnionPAY,A,UnionPAY,4C16G,hfa,AG,x86,0.22,0.8,0.01,0,2020/2/8
1-升CPU,hfa-pay-UnionPAY-kzx-0002,10.1.3.189,PAY,UnionPAY,A,UnionPAY,4C16G,hfa,AG,x86,0.89,0.34,0.22,0.11,2020/2/1
3-升CPU内存,bja-pay-VISA-kzx-0001,10.6.4.197,PAY,VISA,A,VISA,4C8G,bja,WEB,C86,0.82,0.9,0.43,0.26,2020/1/10
1-升CPU,bja-pay-VISA-kzx-0002,10.6.4.61,PAY,VISA,A,VISA,4C8G,bja,WEB,C86,0.54,0.65,0.14,0.03,2020/7/8
6-降CPU内存,bjb-pay-VISA-kzx-0001,10.6.5.162,PAY,VISA,A,VISA,4C8G,bjb,WEB,ARM,0.27,0.16,0.2,0,2020/12/17
6-降CPU内存,bjb-pay-VISA-kzx-0002,10.6.5.26,PAY,VISA,A,VISA,4C8G,bjb,WEB,ARM,0.13,0.4,0,0,2020/7/25
5-降内存,hfa-pay-VISA-kzx-0001,10.6.3.140,PAY,VISA,A,VISA,2C8G,hfa,WEB,x86,0.15,0.14,0,0,2020/5/18
3-升CPU内存,hfa-pay-VISA-kzx-0002,10.6.3.233,PAY,VISA,A,VISA,2C8G,hfa,WEB,x86,0.48,0.62,0.09,0.04,2020/5/21
4-降CPU,bja-pay-app-kzx-0001,10.1.4.241,PAY,app,A,app,16C64G,bja,AG,x86,0.76,0.7,0.45,0.03,2020/8/18
4-降CPU,bja-pay-app-kzx-0002,10.1.4.57,PAY,app,A,app,16C64G,bja,AG,x86,0.73,0.55,0.14,0.03,2020/5/4
6-降CPU内存,bjb-pay-app-kzx-0001,10.1.5.222,PAY,app,A,app,16C64G,bjb,AG,C86,0.47,0.37,0.57,0.39,2020/1/13
0-平,bjb-pay-app-kzx-0002,10.1.5.1,PAY,app,A,app,16C64G,bjb,AG,C86,0.47,0.98,0.49,0.19,2020/5/15
5-降内存,hfa-pay-app-kzx-0001,10.1.3.228,PAY,app,A,app,2C8G,hfa,AG,ARM,0.22,0.28,0.11,0,2020/12/22
1-升CPU,hfa-pay-app-kzx-0002,10.1.3.144,PAY,app,A,app,2C8G,hfa,AG,ARM,0.52,0.26,0.35,0.2,2020/7/3
0-平,bja-pay-ha-kzx-0001,10.2.4.100,PAY,ha,A,ha,32C64G,bja,SCYW,ARM,0.99,0.9,0.69,0.5,2020/8/2
0-平,bja-pay-ha-kzx-0002,10.2.4.165,PAY,ha,A,ha,32C64G,bja,SCYW,ARM,0.7,0.42,0.07,0.03,2020/4/4
5-降内存,bjb-pay-ha-kzx-0001,10.2.5.114,PAY,ha,A,ha,32C64G,bjb,SCYW,ARM,0.18,0.52,0,0,2020/12/9
5-降内存,bjb-pay-ha-kzx-0002,10.2.5.51,PAY,ha,A,ha,32C64G,bjb,SCYW,ARM,0.59,0.1,0.77,0.5,2020/5/9
6-降CPU内存,hfa-pay-ha-kzx-0001,10.2.3.243,PAY,ha,A,ha,4C16G,hfa,SCYW,x86,0.21,0.3,0.11,0,2020/11/24
6-降CPU内存,hfa-pay-ha-kzx-0002,10.2.3.170,PAY,ha,A,ha,4C16G,hfa,SCYW,x86,0.33,0.18,0.3,0.08,2020/4/20
3-升CPU内存,bja-pay-web-kzx-0001,10.2.4.117,PAY,web,A,web,8C16G,bja,SCYW,x86,0.89,1,0.79,0.4,2020/2/19
1-升CPU,bja-pay-web-kzx-0002,10.2.4.186,PAY,web,A,web,8C16G,bja,SCYW,x86,0.53,0.53,0.36,0.27,2020/5/8
6-降CPU内存,bjb-pay-web-kzx-0001,10.2.5.13,PAY,web,A,web,8C16G,bjb,SCYW,x86,0.35,0.16,0.28,0.07,2020/12/5
1-升CPU,bjb-pay-web-kzx-0002,10.2.5.59,PAY,web,A,web,8C16G,bjb,SCYW,x86,0.51,0.53,0.1,0.05,2020/6/2
1-升CPU,hfa-pay-web-kzx-0001,10.2.3.246,PAY,web,A,web,2C8G,hfa,SCYW,C86,0.9,0.48,0.01,0,2020/8/9
5-降内存,hfa-pay-web-kzx-0002,10.2.3.35,PAY,web,A,web,2C8G,hfa,SCYW,C86,0.16,0.44,0,0,2020/9/10
6-降CPU内存,hfa-shop-MGR-kzx-0001,10.6.3.243,SHOP,MGR,A,MGR,32C64G,hfa,WEB,ARM,0.29,0.12,0.13,0,2020/12/5
6-降CPU内存,hfa-shop-MGR-kzx-0002,10.6.3.237,SHOP,MGR,A,MGR,32C64G,hfa,WEB,ARM,0.6,0.57,0.19,0.03,2020/8/20
